date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-04-15,56.904693603515625,48.64322662353515,63.4156494140625,26.561954498291016,75.73735046386719,76.0240249633789,55.319305419921875,35.56514358520508,56.85195541381836,88.4709243774414,117.37500762939452
2019-04-16,57.16044616699219,48.69288635253906,63.831111907958984,26.936206817626953,76.20054626464844,76.41019439697266,55.32909393310547,34.72671127319336,56.14863204956055,86.6557846069336,117.88981628417967
2019-04-17,56.80632781982422,48.78226852416992,63.746131896972656,27.00514793395996,76.2990951538086,76.83595275878906,55.60309982299805,34.365989685058594,55.93372344970703,84.16365051269531,118.11750793457033
2019-04-18,56.87518310546875,48.81205749511719,63.443973541259766,26.92635726928711,77.17620849609375,77.05379486083984,55.65202331542969,34.63896560668945,55.96303176879883,84.30101013183594,118.0779037475586
2019-04-22,56.49156188964844,49.030548095703125,64.78480529785156,26.84756851196289,76.93968963623047,77.23201751708984,55.67159652709961,34.25874710083008,55.91419219970703,84.3500747680664,117.63240051269533
2019-04-23,56.747310638427734,49.686012268066406,64.68094635009766,27.014995574951172,77.60984802246094,78.07364654541016,55.495452880859375,34.648719787597656,56.07048797607422,85.68443298339844,119.03821563720705
2019-04-24,56.39319610595703,49.45758819580078,63.5478401184082,26.985448837280273,77.38317108154297,78.10334777832031,55.61288070678711,34.89244842529297,56.43191146850586,85.5863265991211,119.14710998535156
2019-04-25,55.67512512207031,50.01373672485352,63.34954452514648,27.03469467163086,75.8260498046875,78.08354187011719,55.26059341430664,34.853450775146484,56.66635513305664,86.4693603515625,118.52340698242188
2019-04-26,56.13744354248047,50.410987854003906,62.528053283691406,27.280912399291992,76.39764404296875,77.7864990234375,55.75967025756836,35.08743667602539,56.7542724609375,87.33279418945312,119.46392059326172
2019-04-29,56.029239654541016,50.867828369140625,62.471405029296875,27.55667495727539,76.57503509521484,77.80630493164062,55.82817077636719,34.72671127319336,56.42214584350586,87.17579650878906,119.0481185913086
2019-04-30,56.511234283447266,49.72573471069336,62.42418670654297,27.5960693359375,76.88055419921875,77.93502044677734,56.47403335571289,35.12643051147461,57.35013961791992,87.57807159423828,118.8699188232422
2019-05-01,55.48822784423828,49.467525482177734,61.17778015136719,27.369550704956055,76.37793731689453,77.73699951171875,55.779239654541016,35.12643051147461,56.7640380859375,87.42109680175781,117.42449951171876
2019-05-02,55.20296478271485,49.268898010253906,60.110782623291016,27.39909553527832,76.33851623535156,77.3310317993164,55.75967025756836,35.19467544555664,56.63705062866211,87.79393768310547,117.51360321044922
2019-05-03,55.74397277832031,49.74559783935547,60.66788864135742,27.645313262939453,77.26490783691406,78.06373596191406,56.180458068847656,35.43840408325195,56.94963836669922,88.46112060546875,118.89962005615234
2019-05-06,54.94721603393555,49.66614532470703,60.72454071044922,27.458187103271484,76.52577209472656,77.45975494384766,56.09238815307617,35.29216766357422,56.63705062866211,88.9124526977539,118.17691040039062
2019-05-07,53.98323059082031,48.861717224121094,60.19576644897461,27.00514793395996,74.97850036621094,75.79629516601562,55.53459548950195,34.68771743774414,56.461219787597656,87.20523071289062,116.38499450683594
2019-05-08,53.93404769897461,48.78226852416992,60.19576644897461,26.946056365966797,74.97850036621094,75.7071762084961,55.524810791015625,34.68771743774414,55.68951416015625,87.39165496826172,116.42459869384766
2019-05-09,53.51107025146485,48.63330078125,60.19576644897461,26.886962890625,74.8700942993164,75.19229888916016,55.40737533569336,34.80470657348633,55.62113571166992,87.20523071289062,115.94940185546876
2019-05-10,54.23897933959961,48.772335052490234,60.479042053222656,27.064239501953125,75.1657485961914,75.42993927001953,56.08260345458984,35.20442199707031,56.61751174926758,87.23467254638672,116.1176986694336
2019-05-13,53.01924133300781,47.26278305053711,59.44036865234375,26.276344299316406,73.02716827392578,72.58818817138672,55.55416488647461,35.20442199707031,57.2231559753418,85.59613800048828,112.66259002685548
2019-05-14,53.47172546386719,47.53092956542969,60.16743469238281,26.483165740966797,73.7860107421875,73.7565689086914,55.818382263183594,35.3311653137207,56.84218215942383,86.02783966064453,113.80107879638672
2019-05-15,53.334014892578125,48.59357452392578,60.479042053222656,26.384679794311523,73.88456726074219,74.55860900878906,56.25874710083008,35.56514358520508,56.744503021240234,86.28295135498047,114.5732879638672
2019-05-16,54.08159255981445,49.02061462402344,60.80952835083008,26.65059280395508,74.56458282470703,75.24180603027344,56.6991081237793,35.76987838745117,57.12546920776367,86.95994567871094,115.63260650634766
2019-05-17,53.75699234008789,48.66309356689453,60.19576644897461,26.473316192626953,73.73674774169922,74.63780975341797,56.51317596435547,35.721134185791016,57.41852188110352,86.77352142333984,114.7514877319336
2019-05-20,52.98972702026367,47.85866165161133,60.22409439086914,26.50286102294922,73.54948425292969,73.34071350097656,56.37617874145508,35.14592742919922,57.49666976928711,86.73428344726562,113.93968963623048
2019-05-21,53.80617141723633,48.3850212097168,60.92283248901367,26.778627395629883,74.416748046875,74.24175262451172,56.25874710083008,35.43840408325195,57.60411834716797,87.54864501953125,114.731689453125
2019-05-22,53.43238067626953,48.335357666015625,59.97858810424805,26.621047973632812,73.80572509765625,73.85558319091797,56.51317596435547,35.60414123535156,58.03392791748047,88.04903411865234,113.5535888671875
2019-05-23,52.615943908691406,47.660037994384766,57.967342376708984,26.246797561645508,72.6822280883789,72.55848693847656,56.49360275268555,35.77962875366211,58.53211212158203,87.744873046875,112.14777374267578
2019-05-24,52.911041259765625,47.65010452270508,58.184513092041016,26.45362091064453,72.71179962158203,72.57829284667969,56.28810501098633,35.828372955322266,58.4442024230957,87.8724136352539,112.29627990722656
2019-05-28,52.37986373901367,47.85866165161133,57.5802001953125,26.14830780029297,72.04164123535156,72.37035369873047,55.36824035644531,35.45790481567383,57.48690032958984,86.61654663085938,111.55377197265624
2019-05-29,52.38970184326172,47.39189529418945,57.21194076538086,26.09906768798828,71.71641540527344,71.94459533691406,54.96701431274414,35.04843521118164,56.7249641418457,85.78256225585938,110.56377410888672
2019-05-30,52.47822952270508,47.50113677978515,56.48487091064453,26.01042938232422,71.99237060546875,72.3901596069336,55.20187759399414,35.262916564941406,56.63705062866211,86.25352478027344,111.2864761352539
2019-05-31,51.88803482055664,46.7662239074707,55.493408203125,25.616477966308594,71.00685119628906,71.18216705322266,54.41901016235352,35.555397033691406,56.90079879760742,85.63538360595703,109.83116912841795
2019-06-03,53.52090835571289,45.29640197753906,56.20159912109375,25.78390884399414,71.48974609375,69.93457794189453,55.10402297973633,35.69188690185547,57.46736526489258,85.8414306640625,108.91046142578124
2019-06-04,55.02590560913086,46.26966094970703,57.17417526245117,26.483165740966797,73.19469451904297,72.2713394165039,55.60309982299805,35.49689865112305,57.516204833984375,87.26409912109375,111.86067962646484
2019-06-05,55.429203033447266,46.28952407836914,56.541526794433594,26.65059280395508,73.90428161621094,73.21199035644531,56.23917770385742,36.30608749389648,58.74701690673828,87.9214859008789,112.4150848388672
2019-06-06,56.088260650634766,46.4881477355957,57.58964538574219,26.749080657958984,74.03239440917969,74.06352996826172,56.826324462890625,36.37432861328125,59.10844802856445,88.37281036376953,112.9892807006836
2019-06-07,56.58992385864258,47.242923736572266,57.85403060913086,26.709686279296875,74.62371063232422,75.43983459472656,57.37433242797851,36.49131774902344,58.66887283325195,89.29510498046875,114.62279510498048
2019-06-10,56.688289642333984,47.20320129394531,58.02399444580078,26.936206817626953,74.72225952148438,76.212158203125,57.39390563964844,36.36457824707031,58.268367767333984,89.56002044677734,115.59300231933594
2019-06-11,56.64894485473633,47.401824951171875,58.13730239868164,26.946056365966797,74.08167266845703,76.212158203125,57.579833984375,36.432823181152344,57.91670608520508,89.412841796875,116.03849792480467
2019-06-12,56.835838317871094,47.17340850830078,57.31581115722656,26.680139541625977,74.2393569946289,75.78638458251953,57.66790390014648,36.569313049316406,58.66887283325195,89.84455108642578,116.00879669189452
2019-06-13,57.170284271240234,47.699764251708984,57.98622512817383,26.768779754638672,74.61386108398438,76.01412200927734,57.79512405395508,36.618064880371094,58.786094665527344,89.73661041259766,117.04830932617188
2019-06-14,56.92436599731445,47.78913879394531,57.608524322509766,26.827871322631836,74.31819915771484,75.35072326660156,57.82447814941406,36.774051666259766,59.40150451660156,89.53057861328125,117.30570220947266
2019-06-17,56.40303039550781,48.335357666015625,58.090091705322266,26.581653594970703,74.06196594238281,75.4101333618164,57.65811920166016,37.17376708984375,59.23543930053711,89.932861328125,117.35520935058594
2019-06-18,56.84567642211914,48.6035041809082,58.892704010009766,26.936206817626953,75.50082397460938,76.77654266357422,57.344970703125,37.066524505615234,58.99123001098633,90.69815826416016,118.2462158203125
2019-06-19,56.530906677246094,48.66309356689453,58.82660675048828,26.886962890625,75.44169616699219,77.05379486083984,57.579833984375,37.31025695800781,59.44057083129883,91.51251220703124,118.4640121459961
2019-06-20,57.24897766113281,48.97096252441406,60.129669189453125,27.00514793395996,76.70316314697266,78.18256378173828,58.08869552612305,37.53448486328125,59.8215446472168,91.914794921875,119.28572082519533
2019-06-21,57.066898345947266,49.17802429199219,60.56417465209961,26.94476318359375,76.29437255859375,77.81292724609375,57.90036392211914,37.114891052246094,60.05293273925781,92.3562240600586,118.7333755493164
2019-06-24,57.28460311889648,49.2974853515625,60.02104187011719,26.83587646484375,76.14590454101562,77.96197509765625,58.04826736450195,36.92818832397461,60.0726203918457,91.87340545654295,118.09757995605467
2019-06-25,57.31428527832031,48.38161849975586,59.54460906982422,26.74678611755371,75.57181549072266,76.53111267089844,58.0186882019043,36.427032470703125,59.708309173583984,91.4989776611328,116.965087890625
